id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,mths_since_last_delinq,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type,year
38231337,41015064,6000,6000,6000.0,36 months,11.44,197.69,B,B4,10+ years,RENT,100000.0,Source Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,24.45,0,01/04/2002,0,71,13,25,4533.27,4533.27,1969.27,1969.27,1466.73,502.54,0.0,0.0,0.0,01/11/2021,197.69,01/01/2022,0.0,1,INDIVIDUAL,2021
38212753,40996534,10500,10500,10500.0,60 months,19.99,278.13,E,E3,3 years,OWN,30000.0,Source Verified,2021-01-01,Late (16-30 days),n,credit_card,23.59,0,01/03/2007,0,31,8,9,9267.15,9267.15,3066.11,3066.11,1232.85,1803.26,30.0,0.0,0.0,01/12/2021,586.26,01/01/2022,0.0,1,INDIVIDUAL,2021
38211891,40995648,30000,30000,30000.0,36 months,13.66,1020.39,C,C3,10+ years,OWN,85000.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,23.7,0,01/05/2004,0,31,13,33,22852.57,22852.57,10274.8,10274.8,7147.43,3127.37,0.0,0.0,0.0,01/11/2021,1136.82,01/01/2022,0.0,1,INDIVIDUAL,2021
38201985,40985742,21000,21000,21000.0,36 months,18.54,764.91,E,E1,2 years,RENT,65000.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,12.7,0,01/05/2006,3,27,18,22,16276.21,16276.21,7666.58,7666.58,4723.79,2942.79,0.0,0.0,0.0,01/11/2021,764.91,01/01/2022,0.0,1,INDIVIDUAL,2021
38192611,40976378,14500,14500,14375.0,36 months,6.03,441.32,A,A1,1 year,MORTGAGE,127000.0,Source Verified,2021-01-01,Late (16-30 days),n,credit_card,18.12,0,01/04/1995,1,33,22,67,10343.58,10254.42,4844.8,4803.03,4156.42,688.38,0.0,0.0,0.0,01/12/2021,441.32,01/01/2022,0.0,1,INDIVIDUAL,2021
38172309,40956067,7350,7350,7350.0,36 months,13.507328482328484,265.21,D,D5,3 years,MORTGAGE,116168.0,Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,35.45,0,01/08/2000,0,36,17,45,5507.59,5507.59,2902.72,2902.72,1842.41,1060.31,0.0,0.0,0.0,01/12/2021,265.21,01/01/2022,0.0,1,INDIVIDUAL,2021
38171854,40955598,19000,19000,19000.0,60 months,18.54,488.08,E,E1,1 year,RENT,96000.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,28.43,0,01/10/1995,1,31,11,30,16913.73,16913.73,4901.23,4901.23,2086.27,2814.96,0.0,0.0,0.0,01/01/2022,40.0,01/01/2022,0.0,1,INDIVIDUAL,2021
38171286,40955007,7475,7475,7475.0,36 months,20.99,281.59,E,E4,3 years,MORTGAGE,59000.0,Verified,2021-01-01,Late (31-120 days),n,other,2.73,0,01/08/2000,2,89,4,7,6191.77,6191.77,2292.39,2292.39,1283.23,1009.16,0.0,0.0,0.0,01/09/2021,281.59,01/01/2022,0.0,1,INDIVIDUAL,2021
38142081,40925851,20000,20000,20000.0,60 months,16.49,491.59,D,D3,4 years,MORTGAGE,70000.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,34.85,0,01/09/2006,0,31,12,24,18217.75,18217.75,4394.26,4394.26,1782.25,2597.01,15.0,0.0,0.0,01/12/2021,498.18,01/01/2022,0.0,1,INDIVIDUAL,2021
38058358,40821087,25000,25000,25000.0,60 months,19.24,651.82,E,E2,4 years,RENT,110000.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,18.93,0,01/10/1997,0,31,9,18,22301.08,22301.08,6464.76,6464.76,2698.92,3765.84,0.0,0.0,0.0,01/11/2021,651.82,01/01/2022,0.0,1,INDIVIDUAL,2021
38048305,40811026,5600,5600,5600.0,36 months,15.59,195.75,D,D1,9 years,RENT,55000.0,Not Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,14.47,1,01/12/1998,1,15,2,16,4155.63,4155.63,2143.55,2143.55,1444.37,699.18,0.0,0.0,0.0,01/12/2021,195.75,01/01/2022,0.0,1,INDIVIDUAL,2021
38038287,40801015,22000,22000,22000.0,60 months,12.39,493.73,C,C1,10+ years,MORTGAGE,106000.0,Verified,2021-01-01,Late (16-30 days),n,home_improvement,3.75,5,01/06/1992,0,14,7,22,18923.74,18923.74,5415.89,5415.89,3076.26,2339.63,0.0,0.0,0.0,01/12/2021,493.73,01/01/2022,0.0,1,INDIVIDUAL,2021
38038191,40800909,9500,12000,9500.0,36 months,15.99,333.95,D,D2,7 years,MORTGAGE,34000.0,Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,17.68,0,01/06/2004,1,31,15,21,7060.8,7060.8,3669.95,3669.95,2439.2,1230.75,0.0,0.0,0.0,01/12/2021,333.95,01/01/2022,0.0,1,INDIVIDUAL,2021
37978387,40741124,24000,24000,24000.0,60 months,19.99,635.72,E,E3,7 years,RENT,65000.0,Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,27.58,0,01/04/2000,0,46,15,25,21177.57,21177.57,6978.79,6978.79,2822.43,4156.36,0.0,0.0,0.0,01/12/2021,635.72,01/01/2022,0.0,1,INDIVIDUAL,2021
37978280,40741007,21000,21000,21000.0,60 months,18.54,539.46,E,E1,7 years,MORTGAGE,70000.0,Source Verified,2021-01-01,Late (16-30 days),n,credit_card,24.38,0,01/12/2003,0,26,11,30,18443.45,18443.45,5890.8,5890.8,2556.55,3334.25,0.0,0.0,0.0,01/12/2021,539.46,01/01/2022,0.0,1,INDIVIDUAL,2021
37948452,40711187,24000,24000,24000.0,60 months,21.99,662.72,E,E5,6 years,OWN,103000.0,Verified,2021-01-01,Late (31-120 days),n,home_improvement,27.61,0,01/10/1995,3,61,12,23,22611.71,22611.71,5743.12,5743.12,1388.29,4354.83,0.0,0.0,0.0,01/01/2022,1162.72,01/01/2022,0.0,1,INDIVIDUAL,2021
37927394,40690117,10000,10000,10000.0,36 months,11.99,332.1,B,B5,10+ years,MORTGAGE,145000.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,27.34,0,01/08/1971,3,31,17,47,7570.94,7570.94,3307.68,3307.68,2429.06,878.62,0.0,0.0,0.0,01/11/2021,332.1,01/01/2022,0.0,1,INDIVIDUAL,2021
37877461,40640191,18000,18000,18000.0,60 months,14.99,428.13,C,C5,7 years,RENT,55000.0,Source Verified,2021-01-01,Late (31-120 days),n,car,12.0,0,01/08/2006,2,31,6,16,16076.35,16076.35,3815.69,3815.69,1923.65,1892.04,0.0,0.0,0.0,01/10/2021,428.13,01/01/2022,0.0,1,INDIVIDUAL,2021
37866279,40629008,25000,25000,25000.0,60 months,14.99,594.62,C,C5,4 years,MORTGAGE,68000.0,Source Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,25.45,0,01/01/2005,0,47,11,19,21692.96,21692.96,6520.0,6520.0,3307.04,3212.96,0.0,0.0,0.0,01/12/2021,594.62,01/01/2022,0.0,1,INDIVIDUAL,2021
37854538,40617306,24000,24000,24000.0,36 months,15.59,838.92,D,D1,9 years,RENT,100000.0,Source Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,25.18,0,01/08/1989,2,31,11,33,17809.96,17809.96,9186.55,9186.55,6190.04,2996.51,0.0,0.0,0.0,01/12/2021,838.92,01/01/2022,0.0,1,INDIVIDUAL,2021
37854464,40617223,28000,28000,28000.0,60 months,17.14,697.99,D,D4,9 years,MORTGAGE,250000.0,Source Verified,2021-01-01,Late (31-120 days),n,home_improvement,17.08,0,01/07/1996,1,66,16,37,24820.37,24820.37,6926.58,6926.58,3179.63,3746.95,0.0,0.0,0.0,01/11/2021,697.99,01/01/2022,0.0,1,INDIVIDUAL,2021
37854229,40616962,15625,15625,15625.0,36 months,17.14,558.17,D,D4,2 years,MORTGAGE,45000.0,Not Verified,2021-01-01,Late (31-120 days),n,credit_card,24.08,2,01/07/1969,0,10,16,35,12807.19,12807.19,4435.6,4435.6,2817.81,1617.79,0.0,0.0,0.0,01/09/2021,558.17,01/01/2022,0.0,1,INDIVIDUAL,2021
37841602,40604630,10000,10000,10000.0,36 months,14.99,346.61,C,C5,2 years,RENT,32000.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,23.78,1,01/03/2010,0,8,15,26,8146.94,8146.94,2756.22,2756.22,1853.06,903.16,0.0,0.0,0.0,01/09/2021,346.61,01/01/2022,0.0,1,INDIVIDUAL,2021
37841473,40604477,35000,35000,35000.0,60 months,24.5,1017.07,F,F3,5 years,MORTGAGE,120000.0,Source Verified,2021-01-01,Late (31-120 days),n,other,11.17,1,01/10/1989,3,22,8,31,32399.94,32399.94,8041.28,8041.28,2600.06,5441.22,0.0,0.0,0.0,01/09/2021,1017.07,01/01/2022,0.0,1,INDIVIDUAL,2021
37832262,40595364,15000,15000,15000.0,36 months,19.99,397.33,E,E3,2 years,RENT,75000.0,Source Verified,2021-01-01,Late (31-120 days),n,credit_card,15.04,0,01/07/1992,2,77,8,15,13749.24,13749.24,3145.32,3145.32,1250.76,1894.56,0.0,0.0,0.0,01/09/2021,397.33,01/01/2022,0.0,1,INDIVIDUAL,2021
37830269,40593005,7675,7675,7675.0,36 months,15.59,268.28,D,D1,2 years,OWN,27000.0,Source Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,18.62,0,01/06/2000,0,31,29,42,6076.6,6076.6,2401.23,2401.23,1598.4,802.83,0.0,0.0,0.0,01/11/2021,268.28,01/01/2022,0.0,1,INDIVIDUAL,2021
37800193,40562921,10000,10000,10000.0,60 months,24.5,290.59,F,F3,10+ years,OWN,62000.0,Verified,2021-01-01,Late (31-120 days),n,other,0.72,1,01/07/2001,0,16,2,5,9051.88,9051.88,2892.29,2892.29,948.12,1944.17,0.0,0.0,0.0,01/11/2021,290.59,01/01/2022,0.0,1,INDIVIDUAL,2021
37791387,40554358,18000,18000,18000.0,60 months,15.99,437.63,D,D2,4 years,RENT,55000.0,Verified,2021-01-01,Late (31-120 days),n,other,28.59,0,01/11/2003,0,31,8,38,15899.3,15899.3,4374.49,4374.49,2100.7,2273.79,0.0,0.0,0.0,01/11/2021,437.63,01/01/2022,0.0,1,INDIVIDUAL,2021
37761660,40524706,20000,20000,20000.0,60 months,18.54,513.77,E,E1,3 years,MORTGAGE,72000.0,Source Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,19.92,1,01/11/2000,1,9,17,30,17565.21,17565.21,5610.27,5610.27,2434.79,3175.48,0.0,0.0,0.0,01/12/2021,513.77,01/01/2022,0.0,1,INDIVIDUAL,2021
37732152,40495200,1500,1500,1500.0,36 months,24.5,59.25,F,F3,< 1 year,RENT,30000.0,Source Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,20.64,0,01/11/2011,0,34,5,8,1186.65,1186.65,664.71,664.71,313.35,321.36,30.0,0.0,0.0,01/01/2022,59.25,01/01/2022,0.0,1,INDIVIDUAL,2021
37731049,40493944,10000,12000,10000.0,36 months,11.99,332.1,B,B5,4 years,MORTGAGE,75000.0,Source Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,5.75,1,01/04/1993,2,8,10,34,7824.86,7824.86,2975.58,2975.58,2175.14,800.44,0.0,0.0,0.0,01/10/2021,332.1,01/01/2022,0.0,1,INDIVIDUAL,2021
37730798,40493607,4000,4000,4000.0,36 months,15.59,139.82,D,D1,10+ years,MORTGAGE,24000.0,Not Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,5.05,0,01/09/2002,1,40,6,24,3166.96,3166.96,1251.45,1251.45,833.04,418.41,0.0,0.0,0.0,01/10/2021,139.82,01/01/2022,1.0,1,INDIVIDUAL,2021
37710762,40483579,24000,24000,24000.0,60 months,12.99,545.96,C,C2,2 years,MORTGAGE,220000.0,Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,16.04,2,01/06/1988,0,17,9,27,20684.77,20684.77,6059.56,6059.56,3315.23,2662.43,81.9,0.0,0.0,01/12/2021,1665.18,01/01/2022,0.0,1,INDIVIDUAL,2021
37691406,40464378,2400,2400,2400.0,36 months,15.99,84.37,D,D2,10+ years,MORTGAGE,28000.0,Not Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,33.35,0,01/07/2004,0,36,11,17,1960.8,1960.8,670.7,670.7,439.2,231.5,0.0,0.0,0.0,01/09/2021,84.37,01/01/2022,0.0,1,INDIVIDUAL,2021
37722042,40445105,12000,12000,12000.0,60 months,17.86,303.81,D,D5,< 1 year,RENT,52000.0,Not Verified,2021-01-01,Late (31-120 days),n,other,14.42,0,01/09/1994,1,32,15,33,10660.62,10660.62,3014.29,3014.29,1339.38,1674.91,0.0,0.0,0.0,01/11/2021,303.81,01/01/2022,0.0,1,INDIVIDUAL,2021
37721829,40444867,9875,9875,9875.0,36 months,25.57,395.62,F,F5,8 years,MORTGAGE,40000.0,Verified,2021-01-01,Late (16-30 days),n,small_business,16.59,0,01/04/1998,0,31,11,17,7606.27,7606.27,4323.76,4323.76,2268.73,2055.03,0.0,0.0,0.0,01/12/2021,395.62,01/01/2022,0.0,1,INDIVIDUAL,2021
37672022,40435058,10000,10000,10000.0,60 months,22.99,281.85,F,F1,10+ years,OWN,29500.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,20.55,0,01/05/2004,1,31,10,22,9015.4,9015.4,2792.96,2792.96,984.6,1808.36,0.0,0.0,0.0,01/11/2021,281.85,01/01/2022,0.0,1,INDIVIDUAL,2021
37661325,40424302,8000,8000,8000.0,36 months,8.19,251.4,A,A5,< 1 year,MORTGAGE,120000.0,Source Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,22.63,0,01/12/1996,2,34,13,27,6179.67,6179.67,2255.32,2255.32,1820.33,434.99,0.0,0.0,0.0,01/10/2021,251.4,01/01/2022,0.0,1,INDIVIDUAL,2021
37660446,40423199,5000,5000,5000.0,36 months,17.14,178.62,D,D4,10+ years,MORTGAGE,40160.0,Source Verified,2021-01-01,Late (31-120 days),n,medical,31.53,1,01/08/1998,1,16,11,21,3979.18,3979.18,1598.06,1598.06,1020.82,577.24,0.0,0.0,0.0,01/10/2021,178.62,01/01/2022,0.0,1,INDIVIDUAL,2021
37650434,40413180,14350,14350,14350.0,36 months,17.86,517.78,D,D5,< 1 year,RENT,40000.0,Not Verified,2021-01-01,Late (31-120 days),n,credit_card,18.99,0,01/12/2000,0,72,8,17,11785.75,11785.75,4113.76,4113.76,2564.25,1549.51,0.0,0.0,0.0,01/09/2021,517.78,01/01/2022,0.0,1,INDIVIDUAL,2021
37642330,40405409,8400,8400,8400.0,36 months,11.99,278.97,B,B5,5 years,MORTGAGE,98000.0,Source Verified,2021-01-01,Late (31-120 days),n,credit_card,20.07,0,01/07/2000,2,31,8,23,6440.2,6440.2,2778.51,2778.51,1959.8,803.71,15.0,0.0,0.0,01/12/2021,278.97,01/01/2022,0.0,1,INDIVIDUAL,2021
37602304,40365390,4000,4000,4000.0,36 months,16.49,141.6,D,D3,3 years,RENT,58000.0,Not Verified,2021-01-01,Late (31-120 days),n,other,22.37,0,01/08/2005,1,35,23,35,3176.04,3176.04,1267.07,1267.07,823.96,443.11,0.0,0.0,0.0,01/10/2021,141.6,01/01/2022,0.0,1,INDIVIDUAL,2021
37329129,40091841,8000,8000,8000.0,36 months,11.99,265.68,B,B5,9 years,RENT,45000.0,Not Verified,2021-01-01,Late (31-120 days),n,credit_card,7.01,0,01/05/2007,1,28,3,11,5866.59,5866.59,2911.82,2911.82,2133.41,763.41,15.0,0.0,0.0,01/12/2021,265.68,01/01/2022,0.0,1,INDIVIDUAL,2021
37197947,39970744,15000,15000,15000.0,60 months,13.66,346.39,C,C3,10+ years,RENT,40320.0,Not Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,32.47,1,01/05/1991,0,17,18,47,13115.46,13115.46,3787.52,3787.52,1884.54,1902.98,0.0,0.0,0.0,01/01/2022,346.39,01/01/2022,0.0,1,INDIVIDUAL,2021
37147964,39920782,28500,28500,28500.0,36 months,19.24,1048.16,E,E2,5 years,MORTGAGE,57200.0,Verified,2021-01-01,Late (16-30 days),n,home_improvement,28.85,0,01/02/1999,2,31,11,23,21449.44,21449.44,11468.83,11468.83,7050.56,4418.27,0.0,0.0,0.0,01/12/2021,1048.16,01/01/2022,0.0,1,INDIVIDUAL,2021
37307793,39880592,12000,12000,12000.0,60 months,20.99,324.58,E,E4,10+ years,MORTGAGE,77000.0,Not Verified,2021-01-01,Late (31-120 days),n,home_improvement,11.11,1,01/08/2004,0,16,10,34,10892.64,10892.64,2907.23,2907.23,1107.36,1799.87,0.0,0.0,0.0,01/10/2021,324.58,01/01/2022,0.0,1,INDIVIDUAL,2021
36801936,39554652,7600,7600,7600.0,36 months,8.19,238.83,A,A5,10+ years,RENT,39000.0,Source Verified,2021-01-01,Late (16-30 days),n,credit_card,18.58,0,01/09/1989,1,57,6,21,5471.8,5471.8,2620.21,2620.21,2128.2,492.01,0.0,0.0,0.0,01/12/2021,238.83,01/01/2022,0.0,1,INDIVIDUAL,2021
36753121,39495833,20000,20000,20000.0,60 months,14.31,468.59,C,C4,1 year,MORTGAGE,85000.0,Source Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,19.06,0,01/06/2002,0,43,13,31,18080.6,18080.6,3738.77,3738.77,1919.4,1819.37,0.0,0.0,0.0,01/09/2021,490.44,01/01/2022,0.0,1,INDIVIDUAL,2021
36230642,38941999,21000,12000,21000.0,36 months,12.99,707.48,C,C2,7 years,MORTGAGE,70000.0,Source Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,32.44,0,01/09/2001,0,31,16,22,15957.68,15957.68,6984.25,6984.25,5042.32,1941.93,0.0,0.0,0.0,01/10/2021,707.48,01/01/2022,0.0,1,INDIVIDUAL,2021
36159164,38860747,8000,8000,8000.0,36 months,18.54,291.4,E,E1,10+ years,MORTGAGE,44000.0,Verified,2021-01-01,Late (16-30 days),n,debt_consolidation,5.97,0,01/05/2006,0,31,5,11,6004.79,6004.79,3188.92,3188.92,1995.21,1193.71,0.0,0.0,0.0,01/12/2021,291.4,01/01/2022,0.0,1,INDIVIDUAL,2021
35998858,38700420,5875,5875,5875.0,36 months,15.59,205.37,D,D1,3 years,MORTGAGE,41000.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,26.7,0,01/06/2006,0,31,10,28,4518.05,4518.05,2043.52,2043.52,1356.95,686.57,0.0,0.0,0.0,01/11/2021,410.74,01/01/2022,0.0,1,INDIVIDUAL,2021
28723566,31256726,30375,30375,30375.0,60 months,15.99,738.5,D,D2,7 years,MORTGAGE,81400.0,Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,29.29,2,01/10/1982,1,0,41,97,26830.06,26830.06,7331.03,7331.03,3544.94,3786.09,0.0,0.0,0.0,01/11/2021,738.5,01/01/2022,0.0,1,INDIVIDUAL,2021
10234762,12096913,27000,27000,26950.0,60 months,18.25,689.3,D,D3,7 years,MORTGAGE,75000.0,Verified,2019-12-01,Late (16-30 days),n,home_improvement,21.26,2,01/01/1991,0,8,11,30,19395.83,19359.91,15851.49,15822.14,7604.17,8247.32,0.0,0.0,0.0,01/12/2021,689.3,01/01/2022,0.0,1,INDIVIDUAL,2019
10224639,12086794,21850,12000,21850.0,60 months,13.507328482328484,557.83,D,D3,3 years,MORTGAGE,50000.0,Verified,2019-12-01,Late (31-120 days),n,credit_card,21.92,0,01/03/2007,2,40,12,27,16014.32,16014.32,12272.1,12272.1,5835.68,6436.42,0.0,0.0,0.0,01/11/2021,1115.66,01/01/2022,0.0,1,INDIVIDUAL,2019
10178047,12029721,18000,18000,18000.0,36 months,14.47,619.32,C,C2,10+ years,MORTGAGE,50000.0,Verified,2019-12-01,Late (16-30 days),n,debt_consolidation,12.7,2,01/07/1986,1,8,6,16,7434.73,7434.73,14306.24,14306.24,10565.27,3679.03,61.94,0.0,0.0,01/12/2021,619.32,01/01/2022,0.0,1,INDIVIDUAL,2019
10176937,12028940,9000,9000,9000.0,36 months,15.61,314.69,C,C4,< 1 year,RENT,25000.0,Not Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,23.48,0,01/02/2002,0,31,5,12,4003.82,4003.82,6923.18,6923.18,4996.18,1927.0,0.0,0.0,0.0,01/11/2021,314.69,01/01/2022,0.0,1,INDIVIDUAL,2019
10176777,12028798,20000,20000,20000.0,36 months,12.85,672.44,B,B4,< 1 year,MORTGAGE,108000.0,Source Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,10.6,0,01/06/1991,0,44,7,30,9839.52,9839.52,13448.64,13448.64,10160.48,3288.16,0.0,0.0,0.0,01/09/2021,672.44,01/01/2022,0.0,1,INDIVIDUAL,2019
10176035,12028096,15000,15000,14950.0,36 months,21.48,568.83,E,E2,10+ years,RENT,76000.0,Not Verified,2019-12-01,Late (31-120 days),n,major_purchase,4.16,1,01/01/2000,0,21,5,12,7432.84,7408.06,11973.63,11933.72,7567.16,4378.03,28.44,0.0,0.0,01/10/2021,568.83,01/01/2022,0.0,1,INDIVIDUAL,2019
10165433,12017537,10000,10000,9900.0,60 months,13.507328482328484,235.13,C,C2,10+ years,MORTGAGE,40099.0,Verified,2019-12-01,Late (31-120 days),n,credit_card,32.53,0,01/06/1997,0,31,8,43,6975.08,6905.35,5450.89,5396.36,3024.92,2395.97,30.0,0.0,0.0,01/12/2021,250.0,01/01/2022,0.0,1,INDIVIDUAL,2019
10165193,12017309,7450,7450,7450.0,36 months,9.67,239.24,B,B1,10+ years,RENT,21080.0,Verified,2019-12-01,Late (31-120 days),n,credit_card,25.68,0,01/12/1993,0,31,7,15,3578.24,3578.24,4784.19,4784.19,3871.76,912.43,0.0,0.0,0.0,01/09/2021,239.24,01/01/2022,0.0,1,INDIVIDUAL,2019
10164635,12016776,7000,7000,7000.0,36 months,14.98,242.59,C,C3,9 years,MORTGAGE,45000.0,Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,20.72,1,01/07/2002,1,18,10,19,3300.56,3300.56,5093.11,5093.11,3699.44,1393.67,0.0,0.0,0.0,01/09/2021,242.59,01/01/2022,0.0,1,INDIVIDUAL,2019
10158208,12009927,20500,20500,20500.0,60 months,18.25,523.36,D,D3,1 year,MORTGAGE,95000.0,Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,19.73,1,01/01/1988,1,1,20,39,14311.49,14311.49,12560.39,12560.39,6188.51,6371.88,0.0,0.0,0.0,01/01/2022,523.36,01/01/2022,0.0,1,INDIVIDUAL,2019
10154966,12007099,4200,4200,4200.0,36 months,14.98,145.56,C,C3,10+ years,OWN,32000.0,Not Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,20.29,0,01/11/1998,0,31,6,27,1859.03,1859.03,3202.03,3202.03,2340.97,861.06,0.0,0.0,0.0,01/11/2021,145.56,01/01/2022,0.0,1,INDIVIDUAL,2019
10148552,12000172,7000,12000,7000.0,36 months,13.507328482328484,251.56,D,D2,< 1 year,MORTGAGE,52000.0,Source Verified,2019-12-01,Late (31-120 days),n,major_purchase,20.12,0,01/08/2004,1,31,9,23,3365.89,3365.89,5282.56,5282.56,3634.11,1648.45,0.0,0.0,0.0,01/10/2021,251.56,01/01/2022,0.0,1,INDIVIDUAL,2019
10146610,11998616,8400,8400,8400.0,36 months,11.99,278.97,B,B3,1 year,OWN,47000.0,Verified,2019-12-01,Late (16-30 days),n,credit_card,34.3,0,01/07/1994,0,31,29,55,3384.79,3384.79,6446.27,6446.27,5015.21,1431.06,0.0,0.0,0.0,01/01/2022,30.0,01/01/2022,0.0,1,INDIVIDUAL,2019
10139306,11990883,16000,16000,16000.0,60 months,14.47,376.21,C,C2,9 years,MORTGAGE,40000.0,Verified,2019-12-01,Late (16-30 days),n,credit_card,29.61,0,01/05/2007,0,31,9,17,11178.17,11178.17,8671.64,8671.64,4821.83,3831.0,18.81,0.0,0.0,01/01/2022,771.23,01/01/2022,0.0,1,INDIVIDUAL,2019
10138809,11990416,15000,15000,15000.0,36 months,7.9,469.36,A,A4,10+ years,MORTGAGE,60000.0,Not Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,21.04,0,01/09/1989,1,31,10,29,6682.81,6682.81,9856.56,9856.56,8317.19,1539.37,0.0,0.0,0.0,01/10/2021,469.36,01/01/2022,0.0,1,INDIVIDUAL,2019
10137210,11989090,4000,4000,4000.0,36 months,13.507328482328484,139.86,C,C4,10+ years,RENT,40000.0,Source Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,16.59,0,01/08/1997,0,31,11,22,2008.39,2008.39,2797.2,2797.2,1991.61,805.59,0.0,0.0,0.0,01/09/2021,139.86,01/01/2022,0.0,1,INDIVIDUAL,2019
10127575,11979370,20000,20000,20000.0,60 months,16.24,488.92,C,C5,3 years,RENT,66700.0,Verified,2019-12-01,Late (31-120 days),n,credit_card,17.45,0,01/05/2001,1,31,15,31,14739.87,14739.87,10267.27,10267.27,5260.13,5007.14,0.0,0.0,0.0,01/10/2021,488.92,01/01/2022,0.0,1,INDIVIDUAL,2019
10118686,11970369,6000,6000,6000.0,36 months,12.85,201.74,B,B4,2 years,RENT,48000.0,Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,18.23,1,01/04/1977,1,13,9,42,2818.82,2818.82,4249.8,4249.8,3181.18,1053.62,15.0,0.0,0.0,01/12/2021,200.0,01/01/2022,0.0,1,INDIVIDUAL,2019
10117675,11969472,14075,14075,14075.0,36 months,13.507328482328484,517.51,D,D4,6 years,MORTGAGE,40000.0,Not Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,16.35,0,01/11/2004,1,31,8,19,6851.93,6851.93,10867.43,10867.43,7223.07,3644.36,0.0,0.0,0.0,01/10/2021,517.51,01/01/2022,0.0,1,INDIVIDUAL,2019
10109153,11960761,11875,11875,11875.0,36 months,16.24,418.9,C,C5,10+ years,OWN,32000.0,Source Verified,2019-12-01,Late (31-120 days),n,credit_card,7.05,0,01/01/2001,2,31,6,14,5990.49,5990.49,8377.4,8377.4,5884.51,2492.89,0.0,0.0,0.0,01/09/2021,418.9,01/01/2022,0.0,1,INDIVIDUAL,2019
10096131,11948179,9450,9450,9450.0,36 months,14.47,325.14,C,C2,6 years,MORTGAGE,36000.0,Not Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,10.97,1,01/07/2005,1,3,9,11,4165.53,4165.53,7152.98,7152.98,5284.47,1868.51,0.0,0.0,0.0,01/10/2021,325.14,01/01/2022,0.0,1,INDIVIDUAL,2019
10095445,11947543,7200,7200,7200.0,36 months,16.99,256.67,D,D1,5 years,MORTGAGE,65000.0,Source Verified,2019-12-01,Late (16-30 days),n,debt_consolidation,16.23,0,01/11/2003,3,69,12,18,3029.77,3029.77,5918.27,5918.27,4170.23,1733.04,15.0,0.0,0.0,01/12/2021,256.67,01/01/2022,0.0,1,INDIVIDUAL,2019
10095282,11947387,9325,9325,9325.0,36 months,13.53,316.59,B,B5,3 years,RENT,22000.0,Not Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,20.84,1,01/08/2008,1,5,7,12,4078.65,4078.65,6964.98,6964.98,5246.35,1718.63,0.0,0.0,0.0,01/10/2021,316.59,01/01/2022,0.0,1,INDIVIDUAL,2019
